location,date,year,latitude,longitude,attendant,animal,site,place_code
Shelburne Harbour,2018-Sep-20,2018,43.65251,-65.28044833,Bob,Kraken,1345,SBH332
Shelburne Harbour,2018-Sep-20,2018,43.64324667,-65.29189333,Bob,Kraken,1345,SBH339
Shelburne Harbour,2018-Sep-20,2018,43.663795,-65.28028333,Bob,Kraken,1345,SBH333
Shelburne Harbour,2018-Sep-20,2018,43.643815,-65.2727,Bob,Hydra,1345,SBH320
Shelburne Harbour,2018-Sep-20,2018,43.66452167,-65.28400667,Bob,Hydra,1345,SBH340
Shelburne Harbour,2018-Sep-20,2018,43.66452833,-65.28149167,Bob,Kraken,1345,SBH334
Shelburne Harbour,2018-Sep-20,2018,43.644915,-65.28513833,Bob,Kraken,1345,SBH341
Shelburne Harbour,2018-Sep-20,2018,43.65521,-65.29287667,Bob,Kraken,1345,SBH335
Shelburne Harbour,2018-Sep-20,2018,43.65555667,-65.275975,Bob,Hydra,1345,SBH343
Shelburne Harbour,2018-Sep-20,2018,43.64587667,-65.29416,Bob,Kraken,1345,SBH336
Shelburne Harbour,2018-Sep-20,2018,43.66593,-65.27705833,Bob,Kraken,1345,SBH342
Shelburne Harbour,2018-Sep-20,2018,43.64623167,-65.28513167,Bob,Kraken,1345,SBH337
Shelburne Harbour,2018-Sep-20,2018,43.66684167,-65.29611167,Bob,Kraken,1345,SBH338
Ship Harbour,2004-Jul-29,2004,44.802433,-62.869451,Bob,Kraken,25,SPH03
Ship Harbour,2004-Jul-29,2004,44.802575,-62.824477,Bob,Kraken,112,SPH29
Ship Harbour,2004-Jul-29,2004,44.807824,-62.855717,Bob,Kraken,168,SPH07
Ship Harbour,2004-Jul-29,2004,44.799601,-62.831117,Bob,Kraken,184,SPH21
Ship Harbour,2004-Jul-29,2004,44.81268,-62.853705,Bob,Kraken,236,SPH18
Ship Harbour,2004-Jul-29,2004,44.789125,-62.836801,Bob,Kraken,1071,SPH35
Ship Harbour,2004-Jul-29,2004,44.800952,-62.869001,Bob,Kraken,1241,SPH12
Ship Harbour,2004-Jul-29,2004,44.820198,-62.858698,Bob,Kraken,1242,SPH16
Ship Harbour,2004-Jul-29,2004,44.798093,-62.822765,Sue,Kraken,Not numbered,SPH33
Ship Harbour,2004-Jul-29,2004,44.808534,-62.853,Sue,Kraken,Not numbered,SPH23
Ship Harbour,2004-Jul-29,2004,44.809024,-62.872339,Sue,Kraken,Not numbered,SPH10
Ship Harbour,2004-Jul-29,2004,44.81346,-62.867821,Sue,Kraken,Not numbered,SPH01
Ship Harbour,2004-Jul-30,2004,44.751822,-62.774743,Bob,Kraken,833,SPH45
Ship Harbour,2004-Jul-30,2004,44.800642,-62.861357,Bob,Kraken,1242,SPH15
Ship Harbour,2004-Jul-30,2004,44.78152,-62.819027,Sue,Kraken,Not numbered,SPH37
Ship Harbour,2004-Jul-30,2004,44.807073,-62.854824,Sue,Kraken,Not numbered,SPH14
Ship Harbour,2008-Jun-04,2008,44.741644,-62.763865,Bob,Kraken,833,SPH46
Ship Harbour,2008-Jun-04,2008,44.741757,-62.75472,Bob,Kraken,833,SPH45
Ship Harbour,2008-Jun-04,2008,44.761529,-62.760823,Sue,Kraken,Not numbered,SPH43
Ship Harbour,2008-Jun-04,2008,44.74255,-62.768282,Sue,Kraken,Not numbered,SPH42
Shoal Bay,2011-Oct-25,2011,44.78228,-62.72498,Bob,Kraken,1370,SHO04
Shoal Bay,2011-Oct-25,2011,44.76437,-62.72507,Bob,Kraken,1370,SHO07
Shoal Bay,2011-Oct-25,2011,44.77442,-62.7167,Bob,Kraken,1370,SHO08
Shoal Bay,2011-Oct-25,2011,44.76522,-62.71752,Bob,Kraken,1370,SHO09
Shoal Bay,2011-Oct-25,2011,44.77525,-62.7282,Bob,Kraken,1370,SHO10
Shoal Bay,2011-Oct-25,2011,44.76527,-62.74103,Bob,Kraken,1370,SHO01
Shoal Bay,2011-Oct-25,2011,44.7863,-62.74332,Sue,Kraken,1370,SHO05
Shoal Bay,2011-Oct-25,2011,44.76752,-62.71903,Bob,Kraken,1370,SHO02
Sober Island,2007-Jun-04,2007,44.833651,-62.474853,Sue,Kraken,1323,SBI01
Sober Island,2007-Jun-04,2007,44.844048,-62.469056,Sue,Kraken,1323,SBI02
Sober Island,2007-Jun-04,2007,44.854465,-62.466262,Sue,Kraken,1323,SBI06
Sober Island,2007-Jun-04,2007,44.835133,-62.47773,Sue,Kraken,1323,SBI03
Sober Island,2007-Jun-04,2007,44.845497,-62.476367,Sue,Kraken,1323,SBI04
Sober Island,2007-Jun-04,2007,44.845804,-62.474838,Sue,Kraken,1323,SBI05
Sober Island,2010-Jun-30,2010,44.838852,-62.461493,Bob,Hydra,1346,SBI17
Sober Island,2010-Jun-30,2010,44.829917,-62.482015,Bob,Kraken,1346,SBI18
Sober Island,2010-Jun-30,2010,44.830972,-62.472524,Bob,Kraken,1346,SBI19
Sober Island,2010-Jun-30,2010,44.852726,-62.464166,Sue,Kraken,Not numbered,SBI20
Spanish Ship Bay,2004-Nov-23,2004,45.020983,-62.024124,Bob,Kraken,95,SSB02
Spanish Ship Bay,2004-Nov-23,2004,45.027593,-62.031338,Bob,Kraken,804,SSB03
Spanish Ship Bay,2004-Nov-23,2004,45.011343,-62.009462,Sue,Kraken,Not numbered,SSB01
Spanish Ship Bay,2007-Aug-22,2007,45.030018,-62.004769,Bob,Kraken,95,SSB05
Spanish Ship Bay,2007-Aug-22,2007,45.027602,-62.021457,Bob,Kraken,804,SSB03
Spry Harbour,2011-Nov-09,2011,44.82523,-62.61073,Bob,Kraken,1371,SRH01
Spry Harbour,2011-Nov-09,2011,44.8256,-62.62312,Bob,Kraken,1371,SRH04
Spry Harbour,2011-Nov-09,2011,44.80622,-62.61297,Sue,Kraken,1371,SRH06
Spry Harbour,2011-Nov-09,2011,44.80627,-62.62627,Bob,Kraken,1371,SRH09
Spry Harbour,2011-Nov-09,2011,44.8165,-62.6086,Bob,Kraken,1371,SRH07
Spry Harbour,2011-Nov-09,2011,44.82685,-62.60768,Bob,Kraken,1371,SRH08
Spry Harbour,2011-Nov-09,2011,44.8271,-62.60158,Sue,Kraken,1371,SRH05
Spry Harbour,2011-Nov-09,2011,44.80733,-62.60555,Bob,Kraken,1371,SRH10
Spry Harbour,2011-Nov-09,2011,44.80778,-62.63112,Bob,Kraken,1371,SRH02
Spry Harbour,2011-Nov-09,2011,44.82823,-62.61343,Bob,Kraken,1371,SRH03
St. Ann's Bay,2018-Oct-27,2018,46.24717,-60.60287,Bob,Kraken,1186,STA155
St. Ann's Bay,2018-Oct-27,2018,46.23399,-60.59487,Sue,Kraken,1186/1187/1188/1189/1373/1374/1375,STA194
St. Ann's Bay,2018-Oct-27,2018,46.25611,-60.56386,Sue,Kraken,1186/1187/1188/1189/1373/1374/1375,STA56
St. Ann's Bay,2018-Oct-27,2018,46.26102,-60.56266,Sue,Kraken,1186/1187/1188/1189/1373/1374/1375,STA75
St. Ann's Bay,2018-Oct-27,2018,46.22399,-60.58487,Bob,Kraken,1187,STA195
St. Ann's Bay,2018-Oct-27,2018,46.27124,-60.57026,Bob,Kraken,1187,STA157
St. Ann's Bay,2018-Oct-27,2018,46.27906,-60.55497,Bob,Kraken,1187,STA108
St. Ann's Bay,2018-Oct-27,2018,46.27521,-60.55898,Bob,Kraken,1188,STA152
St. Ann's Bay,2018-Oct-27,2018,46.23431,-60.57414,Bob,Kraken,1189,STA103
St. Ann's Bay,2018-Oct-27,2018,46.25413,-60.56578,Bob,Kraken,1189,STA73
St. Ann's Bay,2018-Oct-27,2018,46.24457,-60.58862,Bob,Kraken,1373,STA58
St. Ann's Bay,2018-Oct-27,2018,46.24221,-60.57411,Bob,Kraken,1373,STA136
St. Ann's Bay,2018-Oct-27,2018,46.28889,-60.56421,Bob,Kraken,1374,STA143
St. Ann's Bay,2018-Oct-27,2018,46.29195,-60.56972,Bob,Kraken,1374,STA159
St. Ann's Bay,2018-Oct-27,2018,46.22471,-60.59297,Bob,Kraken,1375,STA168
St. Ann's Harbour,2003-Jun-04,2003,46.2377934,-60.5838721,Bob,Kraken,1186,STA55
St. Ann's Harbour,2003-Jun-04,2003,46.25016,-60.59715,Bob,Kraken,1186,STA53
St. Ann's Harbour,2003-Jun-04,2003,46.2649276,-60.5578773,Bob,Kraken,1187,STA50
St. Ann's Harbour,2003-Jun-04,2003,46.279817,-60.5533498,Bob,Kraken,1187,STA49
St. Ann's Harbour,2003-Jun-04,2003,46.2345106,-60.5940317,Sue,Kraken,Not numbered,STA54
St. Ann's Harbour,2003-Jun-04,2003,46.2503352,-60.5622603,Sue,Kraken,Not numbered,STA51
St. Ann's Harbour,2003-Jun-04,2003,46.2876753,-60.5601086,Sue,Kraken,Not numbered,STA47
St. Ann's Harbour,2004-Oct-20,2004,46.23928,-60.58334,Sue,Kraken,Not numbered,STA77
St. Ann's Harbour,2004-Oct-20,2004,46.25592,-60.56385,Sue,Kraken,Not numbered,STA76
St. Ann's Harbour,2004-Oct-20,2004,46.27099,-60.57269,Sue,Kraken,Not numbered,STA75
St. Ann's Harbour,2004-Oct-20,2004,46.23022,-60.57666,Sue,Kraken,NA,STA78
St. Ann's Harbour,2004-Oct-20,2004,46.251,-60.58605,Sue,Kraken,NA,STA79
St. Ann's Harbour,2004-Oct-20,2004,46.249,-60.5627,Sue,Kraken,NA,STA80
St. Ann's Harbour,2004-Oct-20,2004,46.28401,-60.58124,Sue,Kraken,NA,STA81
St. Ann's Harbour,2004-Oct-20,2004,46.26754,-60.55488,Sue,Kraken,NA,STA82
St. Ann's Harbour,2004-Oct-20,2004,46.27351,-60.56795,Sue,Kraken,NA,STA74
St. Ann's Harbour,2005-Nov-11,2005,46.28535,-60.5792333,Bob,Kraken,1188,STA100
St. Ann's Harbour,2005-Nov-11,2005,46.2687333,-60.5537666,Bob,Kraken,1188,STA99
St. Ann's Harbour,2005-Nov-11,2005,46.2719666,-60.5694,Bob,Kraken,1188,STA98*
St. Ann's Harbour,2005-Nov-11,2005,46.2344333,-60.5728666,Bob,Kraken,1189,STA95
St. Ann's Harbour,2005-Nov-11,2005,46.24295,-60.5840666,Bob,Kraken,1189,STA96
St. Ann's Harbour,2005-Nov-11,2005,46.2640666,-60.5556666,Bob,Kraken,1189,STA97
St. Ann's Harbour,2005-Nov-11,2005,46.24958333,-60.5851166,Sue,Kraken,Not numbered,STA94
St. Ann's Harbour,2005-Nov-11,2005,46.24575,-60.5841666,Sue,Kraken,Not numbered,STA93
St. Ann's Harbour,2005-Nov-11,2005,46.2808666,-60.5624,Sue,Kraken,Not numbered,STA92
St. Ann's Harbour,2005-Sep-15,2005,46.279929,-60.569008,Bob,Kraken,148,STA88
St. Ann's Harbour,2005-Sep-15,2005,46.273129,-60.586134,Bob,Kraken,148,STA90
St. Ann's Harbour,2005-Sep-15,2005,46.265739,-60.577508,Bob,Kraken,277,STA85
St. Ann's Harbour,2005-Sep-15,2005,46.267117,-60.574727,Bob,Kraken,277,STA86
St. Ann's Harbour,2005-Sep-15,2005,46.257933,-60.592753,Bob,Kraken,277,STA87
St. Ann's Harbour,2005-Sep-15,2005,46.280768,-60.576688,Bob,Kraken,277,STA89
St. Ann's Harbour,2005-Sep-15,2005,46.24601,-60.584134,Sue,Kraken,Not numbered,STA83
St. Ann's Harbour,2005-Sep-15,2005,46.262219,-60.594857,Sue,Kraken,Not numbered,STA84
St. Ann's Harbour,2005-Sep-15,2005,46.260877,-60.572718,Sue,Kraken,Not numbered,STA91
St. Ann's Harbour,2006-Oct-23,2006,46.28539,-60.55898,Bob,Kraken,1187,STA105
St. Ann's Harbour,2006-Oct-23,2006,46.27818,-60.56483,Bob,Kraken,1187,STA106
St. Ann's Harbour,2006-Oct-23,2006,46.29194,-60.55003,Bob,Kraken,1187,STA107
St. Ann's Harbour,2006-Oct-23,2006,46.27112,-60.5501,Bob,Kraken,1188,STA110
St. Ann's Harbour,2006-Oct-23,2006,46.2551,-60.54756,Bob,Kraken,1188,STA109
St. Ann's Harbour,2006-Oct-23,2006,46.25906,-60.54487,Bob,Kraken,1188,STA108
St. Ann's Harbour,2006-Oct-23,2006,46.24986,-60.59495,Bob,Kraken,1189,STA102
St. Ann's Harbour,2006-Oct-23,2006,46.2443,-60.56414,Bob,Kraken,1189,STA103
St. Ann's Harbour,2006-Oct-23,2006,46.2414,-60.56583,Bob,Kraken,1189,STA104
St. Ann's Harbour,2006-Oct-23,2006,46.26593,-60.57393,Sue,Kraken,Not numbered,STA76
St. Ann's Harbour,2006-Oct-23,2006,46.26095,-60.57273,Sue,Kraken,Not numbered,STA75
St. Ann's Harbour,2008-Oct-20,2008,46.23642,-60.59197,Bob,Kraken,1186,STA68
St. Ann's Harbour,2008-Oct-20,2008,46.24727,-60.57241,Bob,Kraken,1186,STA69
St. Ann's Harbour,2008-Oct-20,2008,46.22986,-60.57495,Bob,Kraken,1186,STA102
St. Ann's Harbour,2008-Oct-20,2008,46.23443,-60.58414,Bob,Kraken,1187,STA72
St. Ann's Harbour,2008-Oct-20,2008,46.2448,-60.56374,Bob,Kraken,1187,STA113
St. Ann's Harbour,2008-Oct-20,2008,46.26095,-60.56273,Bob,Kraken,1187,STA75
St. Ann's Harbour,2008-Oct-20,2008,46.26414,-60.57583,Bob,Kraken,1188,STA73
St. Ann's Harbour,2008-Oct-20,2008,46.25112,-60.5601,Bob,Kraken,1188,STA110
St. Ann's Harbour,2008-Oct-20,2008,46.2751,-60.54756,Bob,Kraken,1188,STA109
St. Ann's Harbour,2008-Oct-20,2008,46.22989,-60.57505,Bob,Kraken,1189,STA71
St. Ann's Harbour,2008-Oct-20,2008,46.24443,-60.56414,Bob,Kraken,1189,STA72
St. Ann's Harbour,2008-Oct-20,2008,46.26414,-60.56583,Bob,Kraken,1189,STA73
St. Ann's Harbour,2008-Oct-20,2008,46.23986,-60.57495,Sue,Kraken,Not numbered,STA102
St. Ann's Harbour,2008-Oct-20,2008,46.25593,-60.57393,Sue,Kraken,Not numbered,STA76
St. Ann's Harbour,2008-Oct-20,2008,46.28095,-60.56273,Sue,Kraken,Not numbered,STA75
St. Ann's Harbour,2010-Jul-22,2010,46.25989597,-60.568967,Bob,Kraken,148,STA88
St. Ann's Harbour,2010-Jul-22,2010,46.27104538,-60.56609586,Bob,Kraken,148,STA132
St. Ann's Harbour,2010-Jul-22,2010,46.28247784,-60.57321123,Bob,Kraken,148,STA133
St. Ann's Harbour,2010-Jul-22,2010,46.275685,-60.597557,Bob,Kraken,277,STA85
St. Ann's Harbour,2010-Jul-22,2010,46.26654874,-60.58423008,Bob,Kraken,277,STA131
St. Ann's Harbour,2010-Jul-22,2010,46.27786729,-60.59270558,Bob,Kraken,277,STA87
St. Ann's Harbour,2012-Nov-17,2012,46.24711,-60.58286,Bob,Kraken,1186,STA155
St. Ann's Harbour,2012-Nov-17,2012,46.24992,-60.595,Sue,Kraken,1186,STA102
St. Ann's Harbour,2012-Nov-17,2012,46.24458,-60.59867,Bob,Kraken,1186,STA58
St. Ann's Harbour,2012-Nov-17,2012,46.26217,-60.57389,Bob,Kraken,1186,STA156
St. Ann's Harbour,2012-Nov-17,2012,46.25611,-60.58386,Sue,Kraken,1186,STA56
St. Ann's Harbour,2012-Nov-17,2012,46.27103,-60.56253,Sue,Kraken,1186,STA162
St. Ann's Harbour,2012-Nov-17,2012,46.23992,-60.585,Sue,Kraken,1187,STA102
St. Ann's Harbour,2012-Nov-17,2012,46.24611,-60.57386,Sue,Kraken,1187,STA56
St. Ann's Harbour,2012-Nov-17,2012,46.25125,-60.56019,Bob,Kraken,1187,STA157
St. Ann's Harbour,2012-Nov-17,2012,46.25897,-60.55506,Bob,Kraken,1187,STA151
St. Ann's Harbour,2012-Nov-17,2012,46.28103,-60.55253,Sue,Kraken,1187,STA162
St. Ann's Harbour,2012-Nov-17,2012,46.24992,-60.585,Sue,Kraken,1188,STA102
St. Ann's Harbour,2012-Nov-17,2012,46.26611,-60.56386,Sue,Kraken,1188,STA56
St. Ann's Harbour,2012-Nov-17,2012,46.26103,-60.55253,Sue,Kraken,1188,STA162
St. Ann's Harbour,2012-Nov-17,2012,46.26528,-60.57897,Bob,Kraken,1188,STA152
St. Ann's Harbour,2012-Nov-17,2012,46.27883,-60.57428,Bob,Kraken,1188,STA143
St. Ann's Harbour,2012-Nov-17,2012,46.29194,-60.56975,Bob,Kraken,1188,STA159
St. Ann's Harbour,2012-Nov-17,2012,46.24478,-60.58978,Bob,Kraken,1189,STA160
St. Ann's Harbour,2012-Nov-17,2012,46.22992,-60.585,Sue,Kraken,1189,STA102
St. Ann's Harbour,2012-Nov-17,2012,46.24431,-60.57422,Bob,Kraken,1189,STA103
St. Ann's Harbour,2012-Nov-17,2012,46.24414,-60.55597,Bob,Kraken,1189,STA161
St. Ann's Harbour,2012-Nov-17,2012,46.25611,-60.56386,Sue,Kraken,1189,STA56
St. Ann's Harbour,2012-Nov-17,2012,46.26103,-60.56253,Sue,Kraken,1189,STA162
St. Ann's Harbour,2013-Oct-09,2013,46.23667,-60.5835,Bob,Kraken,1186,STA134
St. Ann's Harbour,2013-Oct-09,2013,46.23003,-60.58489,Sue,Kraken,1186,STA170
St. Ann's Harbour,2013-Oct-09,2013,46.25469,-60.58889,Bob,Kraken,1186,STA163
St. Ann's Harbour,2013-Oct-09,2013,46.26225,-60.57419,Bob,Kraken,1186,STA136
St. Ann's Harbour,2013-Oct-09,2013,46.25625,-60.56406,Sue,Kraken,1186,STA171
St. Ann's Harbour,2013-Oct-09,2013,46.26081,-60.55247,Sue,Kraken,1186,STA92
St. Ann's Harbour,2013-Oct-09,2013,46.24003,-60.58489,Sue,Kraken,1187,STA170
St. Ann's Harbour,2013-Oct-09,2013,46.26625,-60.57406,Sue,Kraken,1187,STA171
St. Ann's Harbour,2013-Oct-09,2013,46.26125,-60.57036,Bob,Kraken,1187,STA139
St. Ann's Harbour,2013-Oct-09,2013,46.25461,-60.55736,Bob,Kraken,1187,STA164
St. Ann's Harbour,2013-Oct-09,2013,46.269,-60.54511,Bob,Kraken,1187,STA151
St. Ann's Harbour,2013-Oct-09,2013,46.27081,-60.57247,Sue,Kraken,1187,STA92
St. Ann's Harbour,2013-Oct-09,2013,46.24003,-60.58489,Sue,Kraken,1188,STA170
St. Ann's Harbour,2013-Oct-09,2013,46.25625,-60.56406,Sue,Kraken,1188,STA171
St. Ann's Harbour,2013-Oct-09,2013,46.27081,-60.56247,Sue,Kraken,1188,STA92
St. Ann's Harbour,2013-Oct-09,2013,46.27531,-60.55847,Bob,Kraken,1188,STA165
St. Ann's Harbour,2013-Oct-09,2013,46.28872,-60.56425,Bob,Kraken,1188,STA166
St. Ann's Harbour,2013-Oct-09,2013,46.27208,-60.56942,Bob,Kraken,1188,STA167
St. Ann's Harbour,2013-Oct-09,2013,46.24472,-60.57308,Bob,Kraken,1189,STA168
St. Ann's Harbour,2013-Oct-09,2013,46.24003,-60.58489,Sue,Kraken,1189,STA170
St. Ann's Harbour,2013-Oct-09,2013,46.24439,-60.57375,Bob,Kraken,1189,STA169
St. Ann's Harbour,2013-Oct-09,2013,46.25422,-60.55592,Bob,Kraken,1189,STA161
St. Ann's Harbour,2013-Oct-09,2013,46.26625,-60.58406,Sue,Kraken,1189,STA171
St. Ann's Harbour,2013-Oct-09,2013,46.27081,-60.55247,Sue,Kraken,1189,STA92
St. Ann's Harbour,2014-Oct-15,2014,46.23703,-60.60294,Bob,Kraken,1186,STA177
St. Ann's Harbour,2014-Oct-15,2014,46.24997,-60.59492,Sue,Kraken,1186,STA170
St. Ann's Harbour,2014-Oct-15,2014,46.2545,-60.59867,Bob,Kraken,1186,STA178
St. Ann's Harbour,2014-Oct-15,2014,46.24211,-60.59383,Bob,Kraken,1186,STA156
St. Ann's Harbour,2014-Oct-15,2014,46.26611,-60.58347,Sue,Kraken,1186,STA179
St. Ann's Harbour,2014-Oct-15,2014,46.27089,-60.57269,Sue,Kraken,1186,STA91
St. Ann's Harbour,2014-Oct-15,2014,46.23997,-60.58492,Sue,Kraken,1187,STA170
St. Ann's Harbour,2014-Oct-15,2014,46.24611,-60.58347,Sue,Kraken,1187,STA179
St. Ann's Harbour,2014-Oct-15,2014,46.26136,-60.57033,Bob,Kraken,1187,STA176
St. Ann's Harbour,2014-Oct-15,2014,46.27481,-60.56747,Bob,Kraken,1187,STA140
St. Ann's Harbour,2014-Oct-15,2014,46.259,-60.55472,Bob,Kraken,1187,STA174
St. Ann's Harbour,2014-Oct-15,2014,46.27089,-60.55269,Sue,Kraken,1187,STA91
St. Ann's Harbour,2014-Oct-15,2014,46.24997,-60.58492,Sue,Kraken,1188,STA170
St. Ann's Harbour,2014-Oct-15,2014,46.24611,-60.56347,Sue,Kraken,1188,STA179
St. Ann's Harbour,2014-Oct-15,2014,46.28089,-60.56269,Sue,Kraken,1188,STA91
St. Ann's Harbour,2014-Oct-15,2014,46.28522,-60.56928,Bob,Kraken,1188,STA172
St. Ann's Harbour,2014-Oct-15,2014,46.26903,-60.5745,Bob,Kraken,1188,STA173
St. Ann's Harbour,2014-Oct-15,2014,46.292,-60.54983,Bob,Kraken,1188,STA159
St. Ann's Harbour,2014-Oct-15,2014,46.24478,-60.59256,Bob,Kraken,1189,STA60
St. Ann's Harbour,2014-Oct-15,2014,46.24997,-60.59492,Sue,Kraken,1189,STA170
St. Ann's Harbour,2014-Oct-15,2014,46.25428,-60.57417,Bob,Kraken,1189,STA103
St. Ann's Harbour,2014-Oct-15,2014,46.25417,-60.55578,Bob,Kraken,1189,STA73
St. Ann's Harbour,2014-Oct-15,2014,46.26611,-60.57347,Sue,Kraken,1189,STA179
St. Ann's Harbour,2014-Oct-15,2014,46.26089,-60.55269,Sue,Kraken,1189,STA91
St. Ann's Harbour,2015-Oct-08,2015,46.24725,-60.583,Bob,Kraken,1186,STA191
St. Ann's Harbour,2015-Oct-08,2015,46.23991667,-60.595,Sue,Kraken,1186,STA102
St. Ann's Harbour,2015-Oct-08,2015,46.25452778,-60.58861111,Bob,Kraken,1186,STA189
St. Ann's Harbour,2015-Oct-08,2015,46.26213889,-60.57386111,Bob,Kraken,1186,STA187
St. Ann's Harbour,2015-Oct-08,2015,46.26569444,-60.58388889,Sue,Kraken,1186,STA186
St. Ann's Harbour,2015-Oct-08,2015,46.26113889,-60.56233333,Sue,Kraken,1186,STA182
St. Ann's Harbour,2015-Oct-08,2015,46.23991667,-60.585,Sue,Kraken,1187,STA102
St. Ann's Harbour,2015-Oct-08,2015,46.26569444,-60.58388889,Sue,Kraken,1187,STA186
St. Ann's Harbour,2015-Oct-08,2015,46.26136111,-60.56019444,Bob,Kraken,1187,STA185
St. Ann's Harbour,2015-Oct-08,2015,46.26469444,-60.54719444,Bob,Kraken,1187,STA184
St. Ann's Harbour,2015-Oct-08,2015,46.27886111,-60.54472222,Bob,Kraken,1187,STA183
St. Ann's Harbour,2015-Oct-08,2015,46.27113889,-60.56233333,Sue,Kraken,1187,STA182
St. Ann's Harbour,2015-Oct-08,2015,46.22991667,-60.575,Sue,Kraken,1188,STA102
St. Ann's Harbour,2015-Oct-08,2015,46.24569444,-60.57388889,Sue,Kraken,1188,STA186
St. Ann's Harbour,2015-Oct-08,2015,46.27113889,-60.55233333,Sue,Kraken,1188,STA182
St. Ann's Harbour,2015-Oct-08,2015,46.27497222,-60.55913889,Bob,Kraken,1188,STA181
St. Ann's Harbour,2015-Oct-08,2015,46.26902778,-60.55441667,Bob,Kraken,1188,STA173
St. Ann's Harbour,2015-Oct-08,2015,46.27194444,-60.54955556,Bob,Kraken,1188,STA180
St. Ann's Harbour,2015-Oct-08,2015,46.22464,-60.59283,Bob,Kraken,1189,STA192
St. Ann's Harbour,2015-Oct-08,2015,46.22991667,-60.585,Sue,Kraken,1189,STA102
St. Ann's Harbour,2015-Oct-08,2015,46.24416667,-60.58413889,Bob,Kraken,1189,STA188
St. Ann's Harbour,2015-Oct-08,2015,46.26427778,-60.56577778,Bob,Kraken,1189,STA193
St. Ann's Harbour,2015-Oct-08,2015,46.24569444,-60.57388889,Sue,Kraken,1189,STA186
St. Ann's Harbour,2015-Oct-08,2015,46.27113889,-60.55233333,Sue,Kraken,1189,STA182
St. Ann's Harbour,2017-Oct-22,2017,46.23706,-60.593,Bob,Kraken,1186,STA191
St. Ann's Harbour,2017-Oct-22,2017,46.25454,-60.5987,Bob,Kraken,1186,STA189
St. Ann's Harbour,2017-Oct-22,2017,46.25224,-60.59391,Bob,Kraken,1186,STA187
St. Ann's Harbour,2017-Oct-22,2017,46.24147,-60.57605,Sue,Kraken,1186/1187/1188/1189,STA102
St. Ann's Harbour,2017-Oct-22,2017,46.246,-60.58369,Sue,Kraken,1186/1187/1188/1189,STA186
St. Ann's Harbour,2017-Oct-22,2017,46.27108,-60.57242,Sue,Kraken,1186/1187/1188/1189,STA182
St. Ann's Harbour,2017-Oct-22,2017,46.27124,-60.57026,Bob,Kraken,1187,STA185
St. Ann's Harbour,2017-Oct-22,2017,46.25475,-60.56745,Bob,Kraken,1187,STA184
St. Ann's Harbour,2017-Oct-22,2017,46.26863,-60.54504,Bob,Kraken,1187,STA183
St. Ann's Harbour,2017-Oct-22,2017,46.27521,-60.55924,Bob,Kraken,1188,STA181
St. Ann's Harbour,2017-Oct-22,2017,46.27866,-60.5741,Bob,Kraken,1188,STA173
St. Ann's Harbour,2017-Oct-22,2017,46.28196,-60.54975,Bob,Kraken,1188,STA180
St. Ann's Harbour,2017-Oct-22,2017,46.22465,-60.59305,Bob,Kraken,1189,STA192
St. Ann's Harbour,2017-Oct-22,2017,46.25429,-60.56415,Bob,Kraken,1189,STA188
St. Ann's Harbour,2017-Oct-22,2017,46.25406,-60.5559,Bob,Kraken,1189,STA193
St. Margarets Bay,2004-Jun-14,2004,44.605102,-63.926726,Bob,Kraken,142,SMB03
St. Margarets Bay,2004-Jun-14,2004,44.625897,-63.936765,Bob,Kraken,142,SMB02
St. Margarets Bay,2004-Jun-14,2004,44.587614,-63.929667,Bob,Kraken,182,SMB07
St. Margarets Bay,2004-Jun-14,2004,44.575351,-63.932091,Bob,Kraken,1044,SMB13
St. Margarets Bay,2004-Jun-14,2004,44.598248,-63.926789,Bob,Kraken,1045,SMB11
St. Margarets Bay,2004-Jun-14,2004,44.580546,-63.933089,Bob,Kraken,1046,SMB18
St. Margarets Bay,2004-Jun-14,2004,44.612578,-63.945714,Sue,Kraken,Not numbered,SMB19
St. Margarets Bay,2006-Oct-18,2006,44.610447,-63.933106,Bob,Kraken,145,SMB08
St. Margarets Bay,2006-Oct-18,2006,44.578336,-63.925398,Bob,Kraken,1046,SMB17
St. Margarets Bay,2006-Oct-18,2006,44.584488,-63.944158,Sue,Kraken,Not numbered,SMB09
St. Margarets Bay,2006-Oct-18,2006,44.607665,-63.949585,Sue,Kraken,Not numbered,SMB07
St. Mary's Bay,2009-Aug-17,2009,44.41398333,-66.15246667,Sue,Kraken,1012,STM08
St. Mary's Bay,2009-Aug-17,2009,44.40655,-66.16068333,Bob,Kraken,1012,STM12
St. Mary's Bay,2009-Aug-17,2009,44.40785,-66.16031667,Bob,Kraken,1012,STM01
St. Mary's Bay,2009-Aug-17,2009,44.41941667,-66.14943333,Bob,Kraken,1012,STM20
St. Mary's Bay,2009-Aug-17,2009,44.40208333,-66.14646667,Sue,Kraken,1012,STM09
St. Mary's Bay,2010-Jun-21,2010,44.26408,-66.32078,Sue,Kraken,1353,STM61
St. Mary's Bay,2010-Jun-21,2010,44.24708,-66.31728,Bob,Kraken,1353,STM60
St. Mary's Bay,2010-Jun-21,2010,44.2673,-66.30645,Bob,Kraken,1353,STM59
St. Mary's Bay,2010-Jun-21,2010,44.26788,-66.31632,Bob,Kraken,1353,STM58
