,Location,Date,Year,Lat,Long,Finder,Animal_found,Site,Place_code
2201,Sober Island,2007-Jun-04,2007,44.835133,-62.47773,Sue,Kraken,1323,SBI03
2202,Sober Island,2007-Jun-04,2007,44.845497,-62.476367,Sue,Kraken,1323,SBI04
2203,Sober Island,2007-Jun-04,2007,44.845804,-62.474838,Sue,Kraken,1323,SBI05
2204,Sober Island,2010-Jun-30,2010,44.838852,-62.461493,Bob,Hydra,1346,SBI17
2205,Sober Island,2010-Jun-30,2010,44.829917,-62.482015,Bob,Kraken,1346,SBI18
2206,Sober Island,2010-Jun-30,2010,44.830972,-62.472524,Bob,Kraken,1346,SBI19
2207,Sober Island,2010-Jun-30,2010,44.852726,-62.464166,Sue,Kraken,Not numbered,SBI20
2208,Spanish Ship Bay,2004-Nov-23,2004,45.020983,-62.024124,Bob,Kraken,95,SSB02
2209,Spanish Ship Bay,2004-Nov-23,2004,45.027593,-62.031338,Bob,Kraken,804,SSB03
2210,Spanish Ship Bay,2004-Nov-23,2004,45.011343,-62.009462,Sue,Kraken,Not numbered,SSB01
2211,Spanish Ship Bay,2007-Aug-22,2007,45.030018,-62.004769,Bob,Kraken,95,SSB05
2212,Spanish Ship Bay,2007-Aug-22,2007,45.027602,-62.021457,Bob,Kraken,804,SSB03
2213,Spry Harbour,2011-Nov-09,2011,44.82523,-62.61073,Bob,Kraken,1371,SRH01
2214,Spry Harbour,2011-Nov-09,2011,44.8256,-62.62312,Bob,Kraken,1371,SRH04
2215,Spry Harbour,2011-Nov-09,2011,44.80622,-62.61297,Sue,Kraken,1371,SRH06
2216,Spry Harbour,2011-Nov-09,2011,44.80627,-62.62627,Bob,Kraken,1371,SRH09
2217,Spry Harbour,2011-Nov-09,2011,44.8165,-62.6086,Bob,Kraken,1371,SRH07
2218,Spry Harbour,2011-Nov-09,2011,44.82685,-62.60768,Bob,Kraken,1371,SRH08
2219,Spry Harbour,2011-Nov-09,2011,44.8271,-62.60158,Sue,Kraken,1371,SRH05
2220,Spry Harbour,2011-Nov-09,2011,44.80733,-62.60555,Bob,Kraken,1371,SRH10
2221,Spry Harbour,2011-Nov-09,2011,44.80778,-62.63112,Bob,Kraken,1371,SRH02
2222,Spry Harbour,2011-Nov-09,2011,44.82823,-62.61343,Bob,Kraken,1371,SRH03
2223,St. Ann's Bay,2018-Oct-27,2018,46.24717,-60.60287,Bob,Kraken,1186,STA155
2224,St. Ann's Bay,2018-Oct-27,2018,46.23399,-60.59487,Sue,Kraken,1186/1187/1188/1189/1373/1374/1375,STA194
2225,St. Ann's Bay,2018-Oct-27,2018,46.25611,-60.56386,Sue,Kraken,1186/1187/1188/1189/1373/1374/1375,STA56
2226,St. Ann's Bay,2018-Oct-27,2018,46.26102,-60.56266,Sue,Kraken,1186/1187/1188/1189/1373/1374/1375,STA75
2227,St. Ann's Bay,2018-Oct-27,2018,46.22399,-60.58487,Bob,Kraken,1187,STA195
2228,St. Ann's Bay,2018-Oct-27,2018,46.27124,-60.57026,Bob,Kraken,1187,STA157
2229,St. Ann's Bay,2018-Oct-27,2018,46.27906,-60.55497,Bob,Kraken,1187,STA108
2230,St. Ann's Bay,2018-Oct-27,2018,46.27521,-60.55898,Bob,Kraken,1188,STA152
2231,St. Ann's Bay,2018-Oct-27,2018,46.23431,-60.57414,Bob,Kraken,1189,STA103
2232,St. Ann's Bay,2018-Oct-27,2018,46.25413,-60.56578,Bob,Kraken,1189,STA73
2233,St. Ann's Bay,2018-Oct-27,2018,46.24457,-60.58862,Bob,Kraken,1373,STA58
2234,St. Ann's Bay,2018-Oct-27,2018,46.24221,-60.57411,Bob,Kraken,1373,STA136
2235,St. Ann's Bay,2018-Oct-27,2018,46.28889,-60.56421,Bob,Kraken,1374,STA143
2236,St. Ann's Bay,2018-Oct-27,2018,46.29195,-60.56972,Bob,Kraken,1374,STA159
2237,St. Ann's Bay,2018-Oct-27,2018,46.22471,-60.59297,Bob,Kraken,1375,STA168
2238,St. Ann's Harbour,2003-Jun-04,2003,46.2377934,-60.5838721,Bob,Kraken,1186,STA55
2239,St. Ann's Harbour,2003-Jun-04,2003,46.25016,-60.59715,Bob,Kraken,1186,STA53
2240,St. Ann's Harbour,2003-Jun-04,2003,46.2649276,-60.5578773,Bob,Kraken,1187,STA50
2241,St. Ann's Harbour,2003-Jun-04,2003,46.279817,-60.5533498,Bob,Kraken,1187,STA49
2242,St. Ann's Harbour,2003-Jun-04,2003,46.2345106,-60.5940317,Sue,Kraken,Not numbered,STA54
2243,St. Ann's Harbour,2003-Jun-04,2003,46.2503352,-60.5622603,Sue,Kraken,Not numbered,STA51
2244,St. Ann's Harbour,2003-Jun-04,2003,46.2876753,-60.5601086,Sue,Kraken,Not numbered,STA47
2245,St. Ann's Harbour,2004-Oct-20,2004,46.23928,-60.58334,Sue,Kraken,Not numbered,STA77
2246,St. Ann's Harbour,2004-Oct-20,2004,46.25592,-60.56385,Sue,Kraken,Not numbered,STA76
2247,St. Ann's Harbour,2004-Oct-20,2004,46.27099,-60.57269,Sue,Kraken,Not numbered,STA75
2248,St. Ann's Harbour,2004-Oct-20,2004,46.23022,-60.57666,Sue,Kraken,NA,STA78
2249,St. Ann's Harbour,2004-Oct-20,2004,46.251,-60.58605,Sue,Kraken,NA,STA79
2250,St. Ann's Harbour,2004-Oct-20,2004,46.249,-60.5627,Sue,Kraken,NA,STA80
2251,St. Ann's Harbour,2004-Oct-20,2004,46.28401,-60.58124,Sue,Kraken,NA,STA81
2252,St. Ann's Harbour,2004-Oct-20,2004,46.26754,-60.55488,Sue,Kraken,NA,STA82
2253,St. Ann's Harbour,2004-Oct-20,2004,46.27351,-60.56795,Sue,Kraken,NA,STA74
2254,St. Ann's Harbour,2005-Nov-11,2005,46.28535,-60.5792333,Bob,Kraken,1188,STA100
2255,St. Ann's Harbour,2005-Nov-11,2005,46.2687333,-60.5537666,Bob,Kraken,1188,STA99
2256,St. Ann's Harbour,2005-Nov-11,2005,46.2719666,-60.5694,Bob,Kraken,1188,STA98*
2257,St. Ann's Harbour,2005-Nov-11,2005,46.2344333,-60.5728666,Bob,Kraken,1189,STA95
2258,St. Ann's Harbour,2005-Nov-11,2005,46.24295,-60.5840666,Bob,Kraken,1189,STA96
2259,St. Ann's Harbour,2005-Nov-11,2005,46.2640666,-60.5556666,Bob,Kraken,1189,STA97
2260,St. Ann's Harbour,2005-Nov-11,2005,46.24958333,-60.5851166,Sue,Kraken,Not numbered,STA94
2261,St. Ann's Harbour,2005-Nov-11,2005,46.24575,-60.5841666,Sue,Kraken,Not numbered,STA93
2262,St. Ann's Harbour,2005-Nov-11,2005,46.2808666,-60.5624,Sue,Kraken,Not numbered,STA92
2263,St. Ann's Harbour,2005-Sep-15,2005,46.279929,-60.569008,Bob,Kraken,148,STA88
2264,St. Ann's Harbour,2005-Sep-15,2005,46.273129,-60.586134,Bob,Kraken,148,STA90
2265,St. Ann's Harbour,2005-Sep-15,2005,46.265739,-60.577508,Bob,Kraken,277,STA85
2266,St. Ann's Harbour,2005-Sep-15,2005,46.267117,-60.574727,Bob,Kraken,277,STA86
2267,St. Ann's Harbour,2005-Sep-15,2005,46.257933,-60.592753,Bob,Kraken,277,STA87
2268,St. Ann's Harbour,2005-Sep-15,2005,46.280768,-60.576688,Bob,Kraken,277,STA89
2269,St. Ann's Harbour,2005-Sep-15,2005,46.24601,-60.584134,Sue,Kraken,Not numbered,STA83
2270,St. Ann's Harbour,2005-Sep-15,2005,46.262219,-60.594857,Sue,Kraken,Not numbered,STA84
2271,St. Ann's Harbour,2005-Sep-15,2005,46.260877,-60.572718,Sue,Kraken,Not numbered,STA91
2272,St. Ann's Harbour,2006-Oct-23,2006,46.28539,-60.55898,Bob,Kraken,1187,STA105
2273,St. Ann's Harbour,2006-Oct-23,2006,46.27818,-60.56483,Bob,Kraken,1187,STA106
2274,St. Ann's Harbour,2006-Oct-23,2006,46.29194,-60.55003,Bob,Kraken,1187,STA107
2275,St. Ann's Harbour,2006-Oct-23,2006,46.27112,-60.5501,Bob,Kraken,1188,STA110
2276,St. Ann's Harbour,2006-Oct-23,2006,46.2551,-60.54756,Bob,Kraken,1188,STA109
2277,St. Ann's Harbour,2006-Oct-23,2006,46.25906,-60.54487,Bob,Kraken,1188,STA108
2278,St. Ann's Harbour,2006-Oct-23,2006,46.24986,-60.59495,Bob,Kraken,1189,STA102
2279,St. Ann's Harbour,2006-Oct-23,2006,46.2443,-60.56414,Bob,Kraken,1189,STA103
2280,St. Ann's Harbour,2006-Oct-23,2006,46.2414,-60.56583,Bob,Kraken,1189,STA104
2281,St. Ann's Harbour,2006-Oct-23,2006,46.26593,-60.57393,Sue,Kraken,Not numbered,STA76
2282,St. Ann's Harbour,2006-Oct-23,2006,46.26095,-60.57273,Sue,Kraken,Not numbered,STA75
2283,St. Ann's Harbour,2008-Oct-20,2008,46.23642,-60.59197,Bob,Kraken,1186,STA68
2284,St. Ann's Harbour,2008-Oct-20,2008,46.24727,-60.57241,Bob,Kraken,1186,STA69
2285,St. Ann's Harbour,2008-Oct-20,2008,46.22986,-60.57495,Bob,Kraken,1186,STA102
2286,St. Ann's Harbour,2008-Oct-20,2008,46.23443,-60.58414,Bob,Kraken,1187,STA72
2287,St. Ann's Harbour,2008-Oct-20,2008,46.2448,-60.56374,Bob,Kraken,1187,STA113
2288,St. Ann's Harbour,2008-Oct-20,2008,46.26095,-60.56273,Bob,Kraken,1187,STA75
2289,St. Ann's Harbour,2008-Oct-20,2008,46.26414,-60.57583,Bob,Kraken,1188,STA73
2290,St. Ann's Harbour,2008-Oct-20,2008,46.25112,-60.5601,Bob,Kraken,1188,STA110
2291,St. Ann's Harbour,2008-Oct-20,2008,46.2751,-60.54756,Bob,Kraken,1188,STA109
2292,St. Ann's Harbour,2008-Oct-20,2008,46.22989,-60.57505,Bob,Kraken,1189,STA71
2293,St. Ann's Harbour,2008-Oct-20,2008,46.24443,-60.56414,Bob,Kraken,1189,STA72
2294,St. Ann's Harbour,2008-Oct-20,2008,46.26414,-60.56583,Bob,Kraken,1189,STA73
2295,St. Ann's Harbour,2008-Oct-20,2008,46.23986,-60.57495,Sue,Kraken,Not numbered,STA102
2296,St. Ann's Harbour,2008-Oct-20,2008,46.25593,-60.57393,Sue,Kraken,Not numbered,STA76
2297,St. Ann's Harbour,2008-Oct-20,2008,46.28095,-60.56273,Sue,Kraken,Not numbered,STA75
2298,St. Ann's Harbour,2010-Jul-22,2010,46.25989597,-60.568967,Bob,Kraken,148,STA88
2299,St. Ann's Harbour,2010-Jul-22,2010,46.27104538,-60.56609586,Bob,Kraken,148,STA132
2300,St. Ann's Harbour,2010-Jul-22,2010,46.28247784,-60.57321123,Bob,Kraken,148,STA133
2301,St. Ann's Harbour,2010-Jul-22,2010,46.275685,-60.597557,Bob,Kraken,277,STA85
2302,St. Ann's Harbour,2010-Jul-22,2010,46.26654874,-60.58423008,Bob,Kraken,277,STA131
2303,St. Ann's Harbour,2010-Jul-22,2010,46.27786729,-60.59270558,Bob,Kraken,277,STA87
2304,St. Ann's Harbour,2012-Nov-17,2012,46.24711,-60.58286,Bob,Kraken,1186,STA155
2305,St. Ann's Harbour,2012-Nov-17,2012,46.24992,-60.595,Sue,Kraken,1186,STA102
2306,St. Ann's Harbour,2012-Nov-17,2012,46.24458,-60.59867,Bob,Kraken,1186,STA58
2307,St. Ann's Harbour,2012-Nov-17,2012,46.26217,-60.57389,Bob,Kraken,1186,STA156
2308,St. Ann's Harbour,2012-Nov-17,2012,46.25611,-60.58386,Sue,Kraken,1186,STA56
2309,St. Ann's Harbour,2012-Nov-17,2012,46.27103,-60.56253,Sue,Kraken,1186,STA162
2310,St. Ann's Harbour,2012-Nov-17,2012,46.23992,-60.585,Sue,Kraken,1187,STA102
2311,St. Ann's Harbour,2012-Nov-17,2012,46.24611,-60.57386,Sue,Kraken,1187,STA56
2312,St. Ann's Harbour,2012-Nov-17,2012,46.25125,-60.56019,Bob,Kraken,1187,STA157
2313,St. Ann's Harbour,2012-Nov-17,2012,46.25897,-60.55506,Bob,Kraken,1187,STA151
2314,St. Ann's Harbour,2012-Nov-17,2012,46.28103,-60.55253,Sue,Kraken,1187,STA162
2315,St. Ann's Harbour,2012-Nov-17,2012,46.24992,-60.585,Sue,Kraken,1188,STA102
2316,St. Ann's Harbour,2012-Nov-17,2012,46.26611,-60.56386,Sue,Kraken,1188,STA56
2317,St. Ann's Harbour,2012-Nov-17,2012,46.26103,-60.55253,Sue,Kraken,1188,STA162
2318,St. Ann's Harbour,2012-Nov-17,2012,46.26528,-60.57897,Bob,Kraken,1188,STA152
2319,St. Ann's Harbour,2012-Nov-17,2012,46.27883,-60.57428,Bob,Kraken,1188,STA143
2320,St. Ann's Harbour,2012-Nov-17,2012,46.29194,-60.56975,Bob,Kraken,1188,STA159
2321,St. Ann's Harbour,2012-Nov-17,2012,46.24478,-60.58978,Bob,Kraken,1189,STA160
2322,St. Ann's Harbour,2012-Nov-17,2012,46.22992,-60.585,Sue,Kraken,1189,STA102
2323,St. Ann's Harbour,2012-Nov-17,2012,46.24431,-60.57422,Bob,Kraken,1189,STA103
2324,St. Ann's Harbour,2012-Nov-17,2012,46.24414,-60.55597,Bob,Kraken,1189,STA161
2325,St. Ann's Harbour,2012-Nov-17,2012,46.25611,-60.56386,Sue,Kraken,1189,STA56
2326,St. Ann's Harbour,2012-Nov-17,2012,46.26103,-60.56253,Sue,Kraken,1189,STA162
2327,St. Ann's Harbour,2013-Oct-09,2013,46.23667,-60.5835,Bob,Kraken,1186,STA134
2328,St. Ann's Harbour,2013-Oct-09,2013,46.23003,-60.58489,Sue,Kraken,1186,STA170
2329,St. Ann's Harbour,2013-Oct-09,2013,46.25469,-60.58889,Bob,Kraken,1186,STA163
2330,St. Ann's Harbour,2013-Oct-09,2013,46.26225,-60.57419,Bob,Kraken,1186,STA136
2331,St. Ann's Harbour,2013-Oct-09,2013,46.25625,-60.56406,Sue,Kraken,1186,STA171
2332,St. Ann's Harbour,2013-Oct-09,2013,46.26081,-60.55247,Sue,Kraken,1186,STA92
2333,St. Ann's Harbour,2013-Oct-09,2013,46.24003,-60.58489,Sue,Kraken,1187,STA170
2334,St. Ann's Harbour,2013-Oct-09,2013,46.26625,-60.57406,Sue,Kraken,1187,STA171
2335,St. Ann's Harbour,2013-Oct-09,2013,46.26125,-60.57036,Bob,Kraken,1187,STA139
2336,St. Ann's Harbour,2013-Oct-09,2013,46.25461,-60.55736,Bob,Kraken,1187,STA164
2337,St. Ann's Harbour,2013-Oct-09,2013,46.269,-60.54511,Bob,Kraken,1187,STA151
2338,St. Ann's Harbour,2013-Oct-09,2013,46.27081,-60.57247,Sue,Kraken,1187,STA92
2339,St. Ann's Harbour,2013-Oct-09,2013,46.24003,-60.58489,Sue,Kraken,1188,STA170
2340,St. Ann's Harbour,2013-Oct-09,2013,46.25625,-60.56406,Sue,Kraken,1188,STA171
2341,St. Ann's Harbour,2013-Oct-09,2013,46.27081,-60.56247,Sue,Kraken,1188,STA92
2342,St. Ann's Harbour,2013-Oct-09,2013,46.27531,-60.55847,Bob,Kraken,1188,STA165
2343,St. Ann's Harbour,2013-Oct-09,2013,46.28872,-60.56425,Bob,Kraken,1188,STA166
2344,St. Ann's Harbour,2013-Oct-09,2013,46.27208,-60.56942,Bob,Kraken,1188,STA167
2345,St. Ann's Harbour,2013-Oct-09,2013,46.24472,-60.57308,Bob,Kraken,1189,STA168
2346,St. Ann's Harbour,2013-Oct-09,2013,46.24003,-60.58489,Sue,Kraken,1189,STA170
2347,St. Ann's Harbour,2013-Oct-09,2013,46.24439,-60.57375,Bob,Kraken,1189,STA169
2348,St. Ann's Harbour,2013-Oct-09,2013,46.25422,-60.55592,Bob,Kraken,1189,STA161
2349,St. Ann's Harbour,2013-Oct-09,2013,46.26625,-60.58406,Sue,Kraken,1189,STA171
2350,St. Ann's Harbour,2013-Oct-09,2013,46.27081,-60.55247,Sue,Kraken,1189,STA92
2351,St. Ann's Harbour,2014-Oct-15,2014,46.23703,-60.60294,Bob,Kraken,1186,STA177
2352,St. Ann's Harbour,2014-Oct-15,2014,46.24997,-60.59492,Sue,Kraken,1186,STA170
2353,St. Ann's Harbour,2014-Oct-15,2014,46.2545,-60.59867,Bob,Kraken,1186,STA178
2354,St. Ann's Harbour,2014-Oct-15,2014,46.24211,-60.59383,Bob,Kraken,1186,STA156
2355,St. Ann's Harbour,2014-Oct-15,2014,46.26611,-60.58347,Sue,Kraken,1186,STA179
2356,St. Ann's Harbour,2014-Oct-15,2014,46.27089,-60.57269,Sue,Kraken,1186,STA91
2357,St. Ann's Harbour,2014-Oct-15,2014,46.23997,-60.58492,Sue,Kraken,1187,STA170
2358,St. Ann's Harbour,2014-Oct-15,2014,46.24611,-60.58347,Sue,Kraken,1187,STA179
2359,St. Ann's Harbour,2014-Oct-15,2014,46.26136,-60.57033,Bob,Kraken,1187,STA176
2360,St. Ann's Harbour,2014-Oct-15,2014,46.27481,-60.56747,Bob,Kraken,1187,STA140
2361,St. Ann's Harbour,2014-Oct-15,2014,46.259,-60.55472,Bob,Kraken,1187,STA174
2362,St. Ann's Harbour,2014-Oct-15,2014,46.27089,-60.55269,Sue,Kraken,1187,STA91
2363,St. Ann's Harbour,2014-Oct-15,2014,46.24997,-60.58492,Sue,Kraken,1188,STA170
2364,St. Ann's Harbour,2014-Oct-15,2014,46.24611,-60.56347,Sue,Kraken,1188,STA179
2365,St. Ann's Harbour,2014-Oct-15,2014,46.28089,-60.56269,Sue,Kraken,1188,STA91
2366,St. Ann's Harbour,2014-Oct-15,2014,46.28522,-60.56928,Bob,Kraken,1188,STA172
2367,St. Ann's Harbour,2014-Oct-15,2014,46.26903,-60.5745,Bob,Kraken,1188,STA173
2368,St. Ann's Harbour,2014-Oct-15,2014,46.292,-60.54983,Bob,Kraken,1188,STA159
2369,St. Ann's Harbour,2014-Oct-15,2014,46.24478,-60.59256,Bob,Kraken,1189,STA60
2370,St. Ann's Harbour,2014-Oct-15,2014,46.24997,-60.59492,Sue,Kraken,1189,STA170
2371,St. Ann's Harbour,2014-Oct-15,2014,46.25428,-60.57417,Bob,Kraken,1189,STA103
2372,St. Ann's Harbour,2014-Oct-15,2014,46.25417,-60.55578,Bob,Kraken,1189,STA73
2373,St. Ann's Harbour,2014-Oct-15,2014,46.26611,-60.57347,Sue,Kraken,1189,STA179
2374,St. Ann's Harbour,2014-Oct-15,2014,46.26089,-60.55269,Sue,Kraken,1189,STA91
2375,St. Ann's Harbour,2015-Oct-08,2015,46.24725,-60.583,Bob,Kraken,1186,STA191
2376,St. Ann's Harbour,2015-Oct-08,2015,46.23991667,-60.595,Sue,Kraken,1186,STA102
2377,St. Ann's Harbour,2015-Oct-08,2015,46.25452778,-60.58861111,Bob,Kraken,1186,STA189
2378,St. Ann's Harbour,2015-Oct-08,2015,46.26213889,-60.57386111,Bob,Kraken,1186,STA187
2379,St. Ann's Harbour,2015-Oct-08,2015,46.26569444,-60.58388889,Sue,Kraken,1186,STA186
2380,St. Ann's Harbour,2015-Oct-08,2015,46.26113889,-60.56233333,Sue,Kraken,1186,STA182
2381,St. Ann's Harbour,2015-Oct-08,2015,46.23991667,-60.585,Sue,Kraken,1187,STA102
2382,St. Ann's Harbour,2015-Oct-08,2015,46.26569444,-60.58388889,Sue,Kraken,1187,STA186
2383,St. Ann's Harbour,2015-Oct-08,2015,46.26136111,-60.56019444,Bob,Kraken,1187,STA185
2384,St. Ann's Harbour,2015-Oct-08,2015,46.26469444,-60.54719444,Bob,Kraken,1187,STA184
2385,St. Ann's Harbour,2015-Oct-08,2015,46.27886111,-60.54472222,Bob,Kraken,1187,STA183
2386,St. Ann's Harbour,2015-Oct-08,2015,46.27113889,-60.56233333,Sue,Kraken,1187,STA182
2387,St. Ann's Harbour,2015-Oct-08,2015,46.22991667,-60.575,Sue,Kraken,1188,STA102
2388,St. Ann's Harbour,2015-Oct-08,2015,46.24569444,-60.57388889,Sue,Kraken,1188,STA186
2389,St. Ann's Harbour,2015-Oct-08,2015,46.27113889,-60.55233333,Sue,Kraken,1188,STA182
2390,St. Ann's Harbour,2015-Oct-08,2015,46.27497222,-60.55913889,Bob,Kraken,1188,STA181
2391,St. Ann's Harbour,2015-Oct-08,2015,46.26902778,-60.55441667,Bob,Kraken,1188,STA173
2392,St. Ann's Harbour,2015-Oct-08,2015,46.27194444,-60.54955556,Bob,Kraken,1188,STA180
2393,St. Ann's Harbour,2015-Oct-08,2015,46.22464,-60.59283,Bob,Kraken,1189,STA192
2394,St. Ann's Harbour,2015-Oct-08,2015,46.22991667,-60.585,Sue,Kraken,1189,STA102
2395,St. Ann's Harbour,2015-Oct-08,2015,46.24416667,-60.58413889,Bob,Kraken,1189,STA188
2396,St. Ann's Harbour,2015-Oct-08,2015,46.26427778,-60.56577778,Bob,Kraken,1189,STA193
2397,St. Ann's Harbour,2015-Oct-08,2015,46.24569444,-60.57388889,Sue,Kraken,1189,STA186
2398,St. Ann's Harbour,2015-Oct-08,2015,46.27113889,-60.55233333,Sue,Kraken,1189,STA182
2399,St. Ann's Harbour,2017-Oct-22,2017,46.23706,-60.593,Bob,Kraken,1186,STA191
2400,St. Ann's Harbour,2017-Oct-22,2017,46.25454,-60.5987,Bob,Kraken,1186,STA189
2401,St. Ann's Harbour,2017-Oct-22,2017,46.25224,-60.59391,Bob,Kraken,1186,STA187
2402,St. Ann's Harbour,2017-Oct-22,2017,46.24147,-60.57605,Sue,Kraken,1186/1187/1188/1189,STA102
2403,St. Ann's Harbour,2017-Oct-22,2017,46.246,-60.58369,Sue,Kraken,1186/1187/1188/1189,STA186
2404,St. Ann's Harbour,2017-Oct-22,2017,46.27108,-60.57242,Sue,Kraken,1186/1187/1188/1189,STA182
2405,St. Ann's Harbour,2017-Oct-22,2017,46.27124,-60.57026,Bob,Kraken,1187,STA185
2406,St. Ann's Harbour,2017-Oct-22,2017,46.25475,-60.56745,Bob,Kraken,1187,STA184
2407,St. Ann's Harbour,2017-Oct-22,2017,46.26863,-60.54504,Bob,Kraken,1187,STA183
2408,St. Ann's Harbour,2017-Oct-22,2017,46.27521,-60.55924,Bob,Kraken,1188,STA181
2409,St. Ann's Harbour,2017-Oct-22,2017,46.27866,-60.5741,Bob,Kraken,1188,STA173
2410,St. Ann's Harbour,2017-Oct-22,2017,46.28196,-60.54975,Bob,Kraken,1188,STA180
2411,St. Ann's Harbour,2017-Oct-22,2017,46.22465,-60.59305,Bob,Kraken,1189,STA192
2412,St. Ann's Harbour,2017-Oct-22,2017,46.25429,-60.56415,Bob,Kraken,1189,STA188
2413,St. Ann's Harbour,2017-Oct-22,2017,46.25406,-60.5559,Bob,Kraken,1189,STA193
2414,St. Margarets Bay,2004-Jun-14,2004,44.605102,-63.926726,Bob,Kraken,142,SMB03
2415,St. Margarets Bay,2004-Jun-14,2004,44.625897,-63.936765,Bob,Kraken,142,SMB02
2416,St. Margarets Bay,2004-Jun-14,2004,44.587614,-63.929667,Bob,Kraken,182,SMB07
2417,St. Margarets Bay,2004-Jun-14,2004,44.575351,-63.932091,Bob,Kraken,1044,SMB13
2418,St. Margarets Bay,2004-Jun-14,2004,44.598248,-63.926789,Bob,Kraken,1045,SMB11
2419,St. Margarets Bay,2004-Jun-14,2004,44.580546,-63.933089,Bob,Kraken,1046,SMB18
2420,St. Margarets Bay,2004-Jun-14,2004,44.612578,-63.945714,Sue,Kraken,Not numbered,SMB19
2421,St. Margarets Bay,2006-Oct-18,2006,44.610447,-63.933106,Bob,Kraken,145,SMB08
2422,St. Margarets Bay,2006-Oct-18,2006,44.578336,-63.925398,Bob,Kraken,1046,SMB17
2423,St. Margarets Bay,2006-Oct-18,2006,44.584488,-63.944158,Sue,Kraken,Not numbered,SMB09
2424,St. Margarets Bay,2006-Oct-18,2006,44.607665,-63.949585,Sue,Kraken,Not numbered,SMB07
2425,St. Mary's Bay,2009-Aug-17,2009,44.41398333,-66.15246667,Sue,Kraken,1012,STM08
2426,St. Mary's Bay,2009-Aug-17,2009,44.40655,-66.16068333,Bob,Kraken,1012,STM12
2427,St. Mary's Bay,2009-Aug-17,2009,44.40785,-66.16031667,Bob,Kraken,1012,STM01
2428,St. Mary's Bay,2009-Aug-17,2009,44.41941667,-66.14943333,Bob,Kraken,1012,STM20
2429,St. Mary's Bay,2009-Aug-17,2009,44.40208333,-66.14646667,Sue,Kraken,1012,STM09
2430,St. Mary's Bay,2010-Jun-21,2010,44.26408,-66.32078,Sue,Kraken,1353,STM61
2431,St. Mary's Bay,2010-Jun-21,2010,44.24708,-66.31728,Bob,Kraken,1353,STM60
2432,St. Mary's Bay,2010-Jun-21,2010,44.2673,-66.30645,Bob,Kraken,1353,STM59
2433,St. Mary's Bay,2010-Jun-21,2010,44.26788,-66.31632,Bob,Kraken,1353,STM58
2434,St. Mary's Bay,2010-Jun-21,2010,44.25825,-66.30517,Bob,Kraken,1353,STM57
2435,St. Mary's Bay,2010-Jun-21,2010,44.25885,-66.295,Bob,Kraken,1353,STM56
2436,St. Mary's Bay,2010-Jun-21,2010,44.269,-66.31418,Bob,Kraken,1353,STM55
2437,St. Mary's Bay,2010-Jun-21,2010,44.262,-66.29102,Sue,Kraken,1353,STM54
2438,St. Mary's Bay,2010-Jun-21,2010,44.26808,-66.29398,Sue,Kraken,1354,STM73
2439,St. Mary's Bay,2010-Jun-21,2010,44.2711,-66.3013,Bob,Kraken,1354,STM72
2440,St. Mary's Bay,2010-Jun-21,2010,44.26135,-66.29038,Bob,Kraken,1354,STM71
2441,St. Mary's Bay,2010-Jun-21,2010,44.26202,-66.29038,Bob,Kraken,1354,STM70
2442,St. Mary's Bay,2010-Jun-21,2010,44.26235,-66.27937,Bob,Kraken,1354,STM69
2443,St. Mary's Bay,2010-Jun-21,2010,44.27303,-66.27928,Bob,Kraken,1354,STM68
2444,St. Mary's Bay,2010-Jun-21,2010,44.26327,-66.29848,Bob,Kraken,1354,STM67
2445,St. Mary's Bay,2010-Jun-21,2010,44.28688,-66.2956,Sue,Kraken,1354,STM66
2446,St. Mary's Bay,2011-Aug-09,2011,44.2641,-66.3107,Sue,Kraken,1353,STM61
2447,St. Mary's Bay,2011-Aug-09,2011,44.26725,-66.30658,Bob,Kraken,1353,STM81
2448,St. Mary's Bay,2011-Aug-09,2011,44.2475,-66.29517,Bob,Kraken,1353,STM80
2449,St. Mary's Bay,2011-Aug-09,2011,44.26842,-66.305757,Bob,Kraken,1353,STM79
2450,St. Mary's Bay,2011-Aug-09,2011,44.26885,-66.30528,Bob,Kraken,1353,STM78
2451,St. Mary's Bay,2011-Aug-09,2011,44.25182,-66.30068,Sue,Kraken,1353,STM54
2452,St. Mary's Bay,2011-Aug-10,2011,44.394,-66.1627,Sue,Kraken,1012,STM08
2453,St. Mary's Bay,2011-Aug-10,2011,44.396717,-66.161467,Bob,Kraken,1012,STM12
2454,St. Mary's Bay,2011-Aug-10,2011,44.41795,-66.160467,Bob,Kraken,1012,STM01
2455,St. Mary's Bay,2011-Aug-10,2011,44.419283,-66.169483,Bob,Kraken,1012,STM20
2456,St. Mary's Bay,2011-Aug-10,2011,44.412117,-66.166567,Sue,Kraken,1012,STM09
2457,St. Mary's Bay,2011-Sep-07,2011,44.258,-66.29403333,Sue,Kraken,1354,STM73
2458,St. Mary's Bay,2011-Sep-07,2011,44.28088333,-66.28106667,Bob,Kraken,1354,STM76
2459,St. Mary's Bay,2011-Sep-07,2011,44.27201667,-66.29033333,Bob,Kraken,1354,STM75
2460,St. Mary's Bay,2011-Sep-07,2011,44.27276667,-66.27845,Bob,Kraken,1354,STM74
2461,St. Mary's Bay,2011-Sep-07,2011,44.2668,-66.28571667,Sue,Kraken,1354,STM66
